BaseID,Name,Level,HealthMax,ManaMax,Attack,Defence,AtkRate,SkillList,SkillParameters,Armor,Block,MagicDef,Gold,ExpGain,HealthRegen,ManaRegen,Speed
544,巢祖,338,3200,0,900,300,100,97,5-15,0,0,32,0,0,0,0,3
545,异化莱姆群落,24,3200,0,900,300,100,157,4-10,0,0,30,200,20000,0,0,3
546,异化蝙蝠群落,24,3200,0,900,300,100,157,5-10,0,0,30,200,20000,0,0,3
547,Code-铁拳,27,3200,0,900,300,100,"3,16,31","20,7-80000,35-3-20",0,0,50,300,30000,0,0,3
548,Code-猎鹰,27,3200,0,900,300,100,"3,70,105","16,10-60,80",0,0,40,300,30000,0,0,3
549,黑金魔像,26,3200,0,900,300,100,"14,44,139","35-10000,50-30000,15000",0,0,80,220,22000,0,0,3
550,晦暗法皇,26,3200,0,900,300,100,"12,26,62","300000,75000,80000-900-8&1",0,0,35,240,24000,0,0,3
551,晶骑士王,27,3200,0,900,300,100,"13,80,136","10-3,3-20,5-5-15",0,0,40,260,26000,0,0,3
552,异化能源枢纽,26,25,0,0,0,100,"158,159","2-100,7-7-15-5",0,0,75,0,50000,0,0,3
553,异化植物群落,24,3200,0,900,300,100,"29,157","100000,2-20",0,0,20,250,25000,0,0,3
554,嗅探式地雷,24,3200,0,0,0,100,"18,59,171","3,5-8000000-3000000",0,0,0,400,0,0,0,3
555,Code-圣殿骑士,28,3200,0,900,300,100,"3,72,100,101","70,20-3,5-5-25,5-5-25",0,0,50,4000,200000,0,0,3
556,异化要塞炮,28,3200,0,900,300,100,"18,29",500000,0,0,50,0,250000,0,0,3
557,异化改造兽人,27,3200,0,900,300,100,"11,25,29","5-600-50,80000",0,0,0,270,27000,0,0,3
558,晦暗陆战师,16,3200,0,800,300,100,"157,172","4-30,5-1500000-5-70-75-50",0,0,35,280,28000,0,0,3
559,Code-野狼,27,3200,0,900,300,100,"3,113,141","12,300-10,0.1-5",0,0,30,320,32000,0,0,3
560,Code-术士,27,3200,0,900,300,100,"3,26,91,92","10,50000,2,20",0,0,80,320,32000,0,0,3
561,异化传输节点,26,25,0,0,0,100,"158,159","2-100,7-7-15-5",0,0,75,0,40000,0,0,3
562,嘶啸之鳞,338,3200,0,900,300,100,"11,31,42,80","20-3-25,2-48",0,0,30,2500,300000,0,0,3
563,墨芳魅惑,338,3200,0,900,300,100,"26,42,60,89","90000,800-20,5-400000",0,0,30,2500,300000,0,0,3
564,Code-鬼王,27,3200,0,900,300,100,"3,13,144","50,100-3,5-5-5-10",0,0,0,200,35000,0,0,3
565,返角要塞枢纽,27,25,0,0,0,100,"40,159","500000,7-7-15-5",0,0,100,0,50000,0,0,3
566,晦暗陆战军,20,3200,0,800,300,100,"30,103,157","558-2,5-5-25,4-50",0,0,40,140,14000,0,0,3
567,Code-巨擘,27,25,0,800,300,100,"3,174,175","10,3200000-8-80,250000-3",0,0,25,200,35000,0,0,3
568,Code-根除者,28,25,0,800,300,100,"3,176","0,2000000-100-50",0,0,50,1000,100000,0,0,3
569,异化X-C生物,26,3200,0,900,300,100,29,3000,0,0,60,250,0,0,0,3
570,辐射异化X-C,26,3200,0,900,300,100,119,2000-200-500,0,0,0,250,0,0,0,3
571,起爆异化X-C,26,3200,0,900,300,100,"16,171","10-150000,10-8000000-4000000",0,0,80,250,0,0,0,3
572,超导异化X-C,26,3200,0,900,300,100,"97,133","5-5,5-5-500-25",0,0,40,250,0,0,0,3
573,魔力异化X-C,26,3200,0,900,300,100,"26,156","300000,0-0",0,0,30,300,0,0,0,3
574,石化X-C王兽,27,3200,0,900,300,100,"40,125","80000,300000-5",0,0,35,400,0,0,0,3
575,三途川X-C,27,3200,0,900,300,100,"48,142,154","250000-1000,8,250000-100",0,0,20,400,0,0,0,3
576,无限之X-C,27,3200,0,900,300,100,"68,72","100,30-2",0,0,0,400,0,0,0,3
577,极寒X-C王兽,27,3200,0,900,300,100,"90,155","5-50000-120,5-5-200000",0,0,50,400,0,0,0,3
578,X-C皇魉啄琦,27,1500,0,120,60,444,"6,11,13,148","75,25-7.5,5-10-5000-1",0,0,70,0,0,0,0,3
579,Code-狂热者,27,25,0,800,300,100,"3,36,128","10,10,5-5-100",0,0,35,200,35000,0,0,3
580,Code-收割者,27,25,0,800,300,100,"3,37","20,1",0,0,20,200,35000,0,0,3
581,Code-幽灵,27,25,0,800,300,100,"3,6,78,114","8,50,3-50000",0,0,40,200,35000,0,0,3
582,Code-根除者X4,28,25,0,800,300,100,"3,176","100,5000000-100-100",0,0,50,1000,200000,0,0,3
583,目力法影,23,25,0,800,300,100,"13,177","40-4,5-5-300",0,0,80,0,8000,0,0,3
584,星空浮游,21,26,0,800,300,100,13,50-4,0,0,50,100,5000,0,0,3
585,星河恐惧,21,26,0,800,300,100,"6,44","80,50-2500",0,0,40,100,5000,0,0,3
586,星炼吞噬者,22,26,0,800,300,100,"75,141",1-0.5,0,0,70,120,6000,0,0,3
587,宇宙辐照产物,22,26,0,800,300,100,103,5-5-50,0,0,0,120,6000,0,0,3
588,宇宙引力产物,22,26,0,800,300,100,133,5-5-1200-100,0,0,0,120,6000,0,0,3
589,尘照之触,22,26,0,800,300,100,"48,142","30000-300,3",0,0,50,140,7000,0,0,3
590,天位星炼师,23,26,0,800,300,100,"12,24,43","50000,40000&1,70000-3",0,0,70,160,8000,0,0,3
591,寅圣巡天使,23,26,0,800,300,100,"26,79,92","12000,1-100-15,15",0,0,90,160,8000,0,0,3
592,极恶星盗,21,26,0,800,300,100,"113,114",300-100,0,0,60,300,2000,0,0,3
593,星界反射镜力,23,26,0,800,300,100,"82,139","50,20000",0,0,45,160,9000,0,0,3
594,星界崇高力量,24,26,0,800,300,100,"139,178","25000,5-5-70-150",0,0,50,250,12000,0,0,3
595,巨型陨石,21,26,0,800,300,100,"17,18,157","100,6-0",0,0,0,100,5000,0,0,3
596,铁龙星盗,22,26,0,800,300,100,"42,60,140","200-0,5-1-5",0,0,50,140,7000,0,0,3
597,星盗暴徒,23,26,0,800,300,100,"31,75",30-3-35,0,0,70,160,9000,0,0,3
598,虚化辐射尘,23,26,0,800,300,100,"3,6,41","50,70,1-200-100",0,0,40,160,9000,0,0,3
599,星炼妖魅,24,26,0,800,300,100,"26,98,102","9000,5,5-5-1",0,0,50,180,10000,0,0,3
600,波粒羽翼,24,26,0,800,300,100,"16,52","9-15000,20000",0,0,60,180,10000,0,0,3
601,星空古生物,24,26,0,800,300,100,"11,22,179","30000,2-602&4-602&6-602&8-603",0,0,30,200,12000,0,0,3
602,星空古物质,23,26,0,800,300,100,119,8000-100-500,0,0,70,0,0,0,0,3
603,星空变异物质,23,26,0,800,300,100,154,8000-8,0,0,70,0,0,0,0,3
604,星盗芈影,24,26,0,800,300,100,"44,47,100,157","60-4000,5-0-50,5-5-20,3",0,0,75,250,12000,0,0,3
605,星盗暴君,24,26,0,800,300,100,"31,136","35-4-45,5-5-10",0,0,70,220,14000,0,0,3
606,星盗法王,24,26,0,800,300,100,"26,91","15000,2",0,0,90,220,14000,0,0,3
607,星盗之王-白垓,24,26,0,800,300,100,"104,107","8-2-0,1",0,0,75,50000,0,0,0,3
608,星盗之王-白垓,25,26,0,800,300,100,"104,107","12-3-0,1",0,0,75,0,10000,0,0,3
609,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
610,方界猛袭战团,24,26,0,800,300,100,"31,157","20-3-30,3-0",0,0,60,250,30000,0,0,3
611,方界传奇剑圣,28,26,0,800,300,100,"31,160","20-4-30,16-2-40",0,0,65,200,40000,0,0,3
612,方界术法战团,24,26,0,800,300,100,"12,63,100,157","250000,3,5-5-10,2-0",0,0,70,250,30000,0,0,3
613,方界传奇术士,28,26,0,800,300,100,"12,63,101","300000,5,5-5-10",0,0,65,200,40000,0,0,3
614,方界守御战团,24,26,0,800,300,100,"42,134,157","2-5-70,4-0",0,0,50,300,35000,0,0,3
615,方界浑金壁垒,28,26,0,800,300,100,"18,53,75,128","50,5-5-200",0,0,70,250,50000,0,0,3
616,方界射影战团,24,26,0,800,300,100,"13,52,105,157","50-2,500000,50,1-0",0,0,40,300,35000,0,0,3
617,方界无影修罗,28,26,0,800,300,100,"78,114,181","1-50000,2-1-15",0,0,50,250,50000,0,0,3
618,圣光位面主教,28,26,0,800,300,100,"33,138","500000-200000,50-100-100",0,0,70,250,50000,0,0,3
619,圣光女祭司,28,26,0,800,300,100,"26,35","80000,400-100",0,0,60,250,45000,0,0,3
620,狂信者骑士长,28,26,0,800,300,100,"36,182,183","2,70-100-50,8-30",0,0,60,300,60000,0,0,3
621,节点-乾闼尔,31,26,0,800,300,100,"66,100",13-13-50,0,0,0,0,0,0,0,3
622,方界战皇,28,26,0,800,300,100,"72,108,136","20-1.5,300000-2000000,5-5-10",0,0,50,300,60000,0,0,3
623,方界纵横战团,24,26,0,800,300,100,"116,134,146,157",,0,0,60,250,40000,0,0,3
624,节点-迦楼迪亚,31,26,0,800,300,100,"18,178",13-13-50-100,0,0,0,0,0,0,0,3
625,枢机战争主教,29,26,0,800,300,100,"30,34,67","620-1,3,30-50",0,0,70,50,5000,0,0,3
626,灰烬行刑者,29,26,0,800,300,100,"72,184","10-5,5-5-500000-150000",0,0,75,200,50000,0,0,3
627,方界兽,28,26,0,800,300,100,"41,154","4-80-100,20000-20",0,0,50,0,10000,0,0,3
628,节点-加伊罗,31,26,0,800,300,100,"18,110,177","13-13-1500-75,9-9-100",0,0,0,0,0,0,0,3
629,节点-挪婆,31,26,0,800,300,100,"18,103,176","13-13-120,5000000-100-60",0,0,0,0,0,0,0,3
630,方界超兽,29,26,0,800,300,100,"29,41,141","100000,2-100-100,0.5-0",0,0,50,0,30000,0,0,3
631,遗忘的领唱者,29,26,0,800,300,100,"67,155","70-20,5-5-500000",0,0,110,500,300000,0,0,3
632,遗忘的壁垒,29,26,0,800,300,100,"18,53,75,101","50,5-5-15",0,0,70,300,60000,0,0,3
633,萨卡兰姆,29,26,0,800,300,100,"13,160","20-4,18-0-30",0,0,80,300,50000,0,0,3
634,圣所司事,29,26,0,800,300,100,"12,63,100","300000,5,5-5-15",0,0,90,300,50000,0,0,3
635,遗忘的修罗,29,26,0,800,300,100,"78,114,181","1-50000,2-1-15",0,0,75,300,60000,0,0,3
636,洞穴之王,29,26,0,800,300,100,"11,25,42",8-800-100,0,0,40,300,50000,0,0,3
637,冰棘之王,29,26,0,800,300,100,"26,89,97","100000,4-600000,5-4&1",0,0,60,300,60000,0,0,3
638,遗忘的巨石,29,26,0,800,300,100,"18,133",5-5-1200-50,0,0,75,300,60000,0,0,3
639,忠诚信使,29,26,0,800,300,100,"36,104","5,30-1-30",0,0,100,300,80000,0,0,3
640,海尔奥芬特,29,26,0,800,300,100,"26,43,102,126",,0,0,130,300,80000,0,0,3
641,解答者,29,26,0,800,300,100,"53,83,103","70,100-50,5-5-70",0,0,90,300,90000,0,0,3
642,方界的仆从,29,26,0,800,300,100,"35,49,98,118","800-100,5,1200000-800",0,0,75,400,90000,0,0,3
643,成年龙蝠,29,26,0,800,300,100,"18,37,154","0.8,600000-250",0,0,75,400,90000,0,0,3
644,假面护教者,29,26,0,800,300,100,"13,68,107","40-5,30,1",0,0,80,300,80000,0,0,3
645,血色牧羊人,29,26,0,800,300,100,"30,60","637-1&636-1,800-20",0,0,40,0,0,0,0,3
646,执行者,29,26,0,800,300,100,"72,184","10-8,5-5-750000-250000",0,0,75,300,80000,0,0,3
647,领唱者,29,26,0,800,300,100,"100,101","5-5-10,5-5-10",0,0,90,500,80000,0,0,3
648,奥术法影聚落,29,26,0,800,300,100,"44,92,157","200-50000,50,3-20",0,0,66,100,50000,0,0,3
649,咏唱者海法斯,29,26,0,800,300,100,"26,43,92","500000,5000000-5,100",0,0,110,5000,500000,0,0,3
650,锈蚀之刃,29,26,0,800,300,100,"3,13,36,70","100,20-5,10,8-120",0,0,80,5000,500000,0,0,3
651,锈蚀残刃,29,26,0,800,300,100,"3,13,36,70","10,20-3,5,8-80",0,0,80,0,0,0,0,3
652,隐身神符,20,100,0,0,0,100,185,,0,0,0,0,0,0,0,3
653,遗忘的教尊,29,26,0,800,300,100,"31,67,98,118","20-2-30,50-20,5,1500000-900",0,0,100,5000,500000,0,0,3
654,信赖之手,29,26,0,800,300,100,"83,103","100-70,9-9-70",0,0,110,5000,500000,0,0,3
655,？？？,30,26,0,800,300,100,"26,89,186",,0,0,75,0,0,0,0,3
656,训仙鸿,30,26,0,800,300,100,187,,0,0,80,0,0,0,0,3
657,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
658,下级羽灵道兵,31,26,0,800,300,100,13,20-3,0,0,80,0,10000,0,0,3
659,赤龙战甲,31,26,0,800,300,100,"14,139","50-100000,200000",0,0,80,0,10000,0,0,3
660,下级天策道兵,31,26,0,800,300,100,"26,111","800000,10-35000000",0,0,75,0,10000,0,0,3
661,盘瓠幼仔,31,26,0,800,300,100,"25,100,188","5-2000-300,5-5-10",0,0,60,0,10000,0,0,3
662,下级贪狼道兵,31,26,0,800,300,100,"52,105","6000000,30",0,0,80,0,10000,0,0,3
663,瑶光凰儡,31,26,0,800,300,100,"22,102","9000000,5-5-1",0,0,90,0,20000,0,0,3
664,罗刹凰儡,31,26,0,800,300,100,"103,160","5-5-80,20-1-30",0,0,90,0,20000,0,0,3
665,蟠龙幼仔,31,26,0,800,300,100,"18,46",40-2,0,0,60,0,15000,0,0,3
666,黄泉幽鬼,31,26,0,800,300,100,"3,26,141","10,250000,1-0",0,0,70,0,15000,0,0,3
667,古代天魔,31,26,0,800,300,100,"36,116","2,8-25-1500",0,0,75,0,15000,0,0,3
668,辟空武魂,31,26,0,800,300,100,"42,68,177","25,7-7-100",0,0,80,0,15000,0,0,3
669,安德雷安,30,26,0,800,300,100,"46,190","25-1,50000000-8-3-40",0,0,110,0,0,0,0,3
670,无面尸仙,31,26,0,800,300,100,"26,67","1100000,25-20",0,0,83,0,25000,0,0,3
671,无面尸圣,31,26,0,800,300,100,"35,98","1500-0,8",0,0,83,0,25000,0,0,3
672,狂暴盘瓠幼仔,31,26,0,800,300,100,"25,100,188","5-2000-300,5-5-15",0,0,65,0,20000,0,0,3
673,流动的遗骸,31,26,0,800,300,100,"3,6","8,90",0,0,50,0,20000,0,0,3
674,下级破军道兵,31,26,0,800,300,100,"41,78","2-50-200,1-100000",0,0,75,0,20000,0,0,3
675,荆棘妖灵,31,26,0,800,300,100,"26,128","400000,5-5-200",0,0,0,0,25000,0,0,3
676,驭兽童,31,26,0,800,300,100,"60,138","2000-25,50-90-80",0,0,60,0,25000,0,0,3
677,天人侍卫,31,26,0,800,300,100,"53,145","50,3-12000000-25-400",0,0,80,0,25000,0,0,3
678,苍玄战甲,31,26,0,800,300,100,"75,191",40,0,0,100,0,25000,0,0,3
679,螣蛇幼仔,31,26,0,800,300,100,"45,113","20-800-45,800-10",0,0,75,0,30000,0,0,3
680,砂毒暴君,31,26,0,800,300,100,"119,125","2000000-25-1000,15000000-3",0,0,80,0,30000,0,0,3
681,旱魃之颅,31,26,0,800,300,100,"41,143,183",,0,0,70,0,30000,0,0,3
682,虺毒妖王,31,26,0,800,300,100,"29,148,192","3500000,5-25-25000-1,28000000-3",0,0,75,0,30000,0,0,3
683,冶鸟形鸠,32,26,0,800,300,100,189,5,0,0,90,0,50000,0,0,3
684,岱舆长右,204,26,0,800,300,100,193,1500-150,0,0,76,0,0,0,0,3
685,岱舆长右勇士,204,26,0,800,300,100,"13,193","20-2,1500-150",0,0,65,0,0,0,0,3
686,岱舆长右巨兽,204,26,0,800,300,100,"97,193","5-5,1500-150",0,0,50,0,0,0,0,3
687,鲭海巨妖,211,26,0,800,300,100,156,0-0,0,0,0,0,1,0,0,3
688,欧洛巴士,30,26,0,800,300,100,"16,68,192","8-7500000,20,80000000-5",0,0,50,0,0,0,0,3
689,煌叶守御道兵,31,26,0,800,300,100,"18,42,134,139","2-8-80,500000",0,0,75,0,30000,0,0,3
690,煌叶绝杀道兵,31,26,0,800,300,100,"42,72,81,177","10-2,80000000,5-5-500",0,0,80,0,30000,0,0,3
691,无面尸佛,31,26,0,800,300,100,"71,96,155",,0,0,75,0,25000,0,0,3
692,极乐小鬼,28,50,0,0,0,100,"66,67,192","50-25,5000000-5",0,0,0,0,0,0,0,3
693,寒冷印记,204,100,0,0,0,100,133,5-5-1500-0,0,0,0,0,0,0,0,3
694,猰貐真灵,213,26,0,800,300,100,"70,100,101,194",,0,0,100,0,0,0,0,3
695,？？？,30,26,0,800,300,100,"16,68,192","8-7500000,20,80000000-5",0,0,50,0,0,0,0,3
696,中级羽灵道兵,32,26,0,800,300,100,"4,13","15,20-3",0,0,55,0,10000,0,0,3
697,中级天策道兵,32,26,0,800,300,100,"26,111","1750000,10-90000000",0,0,70,0,10000,0,0,3
698,中级破军道兵,32,26,0,800,300,100,"41,78","3-30-300,0.5-200000",0,0,40,0,10000,0,0,3
699,朝闻道者,32,26,0,800,300,100,"3,54,114","10,60",0,0,40,0,10000,0,0,3
700,奉贤殿侍从,32,26,0,800,300,100,"118,194","12000000-1800,5-5-35",0,0,30,0,10000,0,0,3
701,酣巨人奴仆,32,26,0,800,300,100,104,50-1-30,0,0,75,0,15000,0,0,3
702,宁海长右,32,26,0,800,300,100,"69,84","80-7,30000000-20000-15",0,0,40,0,15000,0,0,3
703,延维幼仔,32,26,0,800,300,100,"6,12,195","25,5000000,15000000-2",0,0,60,0,15000,0,0,3
704,破虚战甲,32,26,0,800,300,100,"81,177","80000000,5-5-500",0,0,60,0,15000,0,0,3
705,杀星凰儡,32,26,0,800,300,100,"31,136","20-3-25,5-5-10",0,0,50,0,20000,0,0,3
706,帝释凰儡,32,26,0,800,300,100,"13,196","5-20,5-5-8-35000000",0,0,50,0,20000,0,0,3
707,复社教徒,32,26,0,800,300,100,"26,126","2000000,8-20000000-500",0,0,70,0,20000,0,0,3
708,精锐赤龙战甲,32,26,0,800,300,100,"14,53,139","50-200000,50,320000",0,0,80,0,20000,0,0,3
709,中级贪狼道兵,32,26,0,800,300,100,"105,188",30,0,0,80,0,20000,0,0,3
710,古代阿修罗,32,26,0,800,300,100,"36,37","6,0.1",0,0,72,0,25000,0,0,3
711,厉角巫祭,32,26,0,800,300,100,"3,26,192","15,2500000,50000000-3",0,0,35,0,25000,0,0,3
712,宁海长右勇士,32,26,0,800,300,100,"42,84",20000000-20000-15,0,0,70,0,25000,0,0,3
713,昆仑道兵,32,26,0,800,300,100,"18,191",30,0,0,75,0,25000,0,0,3
714,何罗之鳝,32,26,0,800,300,100,"171,182",,0,0,20,0,30000,0,0,3
715,煌叶赤水督军,32,26,0,800,300,100,159,5-5-10-5,0,0,78,0,30000,0,0,3
716,夜魅幼体,32,26,0,800,300,100,"33,138","5000000-5000000,50-90-90",0,0,50,0,30000,0,0,3
717,索魂灵王,32,26,0,800,300,100,"3,17,70","30,500000,1-200",0,0,75,0,29999,0,0,3
718,布伦希尔德,30,26,0,800,300,100,"24,184,197",,0,0,75,0,0,0,0,3
719,司彘长右,205,26,0,800,300,100,65,1000000-10-1,0,0,60,0,0,0,0,3
720,司彘长右长兄,205,26,0,800,300,100,"26,198","1200000,100",0,0,80,0,0,0,0,3
721,司彘长右勇士,205,26,0,800,300,100,"31,65","25-2-15,2000000-10-1",0,0,65,0,0,0,0,3
722,司彘长右巨兽,205,26,0,800,300,100,"46,65","10-1,3000000-10-1",0,0,50,0,0,0,0,3
723,司彘长右司祭,205,26,0,800,300,100,"65,77","2000000-10-1,20-8",0,0,65,0,0,0,0,3
724,司彘图腾,212,26,0,800,300,100,70,1-300,0,0,80,0,1,0,0,3
725,无面尸尊,31,26,0,800,300,100,"71,198","726-Monster15+01&4&150,0",0,0,75,0,25000,0,0,3
726,自在小鬼,28,50,0,0,0,100,"35,66,195","0-0,5000000-2",0,0,0,0,0,0,0,3
727,尤洛瑞,30,26,0,800,300,100,"72,80,199","15-3,1-100,6-20000000&1",0,0,50,0,0,0,0,3
728,巨鳄勇士,207,26,0,800,300,100,"18,46",10-2,0,0,75,0,0,0,0,3
729,走鹃之炎,207,100,0,0,0,100,"66,171",1-50000000-50000000,0,0,0,0,0,0,0,3
730,无齿翼龙,207,26,0,800,300,100,"6,178","80,5-5-100-200",0,0,120,0,0,0,0,3
731,乳齿巨像,207,26,0,800,300,100,14,80-200000,0,0,50,0,0,0,0,3
732,多智龙王,210,26,0,800,300,100,"17,18",1500000,0,0,75,0,1,0,0,3
733,未知力场,207,1,0,0,0,100,156,0,0,0,0,0,0,0,0,3
734,达戈诺娃,30,26,0,800,300,100,206,10-4-5-20,0,0,80,0,0,0,0,3
735,煌叶守御道兵,207,26,0,800,300,100,"18,42,134,139","2-8-80,650000",0,0,75,0,0,0,0,3
736,煌叶绝杀道兵,207,26,0,800,300,100,"42,72,81,177","10-2,80000000,5-5-500",0,0,60,0,0,0,0,3
737,塞缇娜,30,26,0,800,300,100,"59,177,208,209",,0,0,75,0,0,0,0,3
738,煌叶天玄秘宗,207,26,0,800,300,100,"8,26,42",2400000,0,0,70,0,0,0,0,3
739,煌叶奇袭道兵,207,26,0,800,300,100,"42,83,116","45-75,7-40-2500",0,0,55,0,0,0,0,3
740,煌叶太安功曹,213,26,0,800,300,100,156,0-0,0,0,75,0,1,0,0,3
741,训仙鸿,30,26,0,800,300,100,"210,211,212,214",,0,0,70,0,0,0,0,3
742,迪迦基,30,26,0,800,300,100,"155,207","3-3-0,13-13-50-50",0,0,75,0,0,0,0,3
743,无面尸祖,33,26,0,800,300,100,"35,156","2500-0,100",0,0,85,0,80000,0,0,3
744,米斯特瑞德,30,26,0,800,300,100,"215,216",,0,0,90,0,10000,0,0,3
745,西·埃克斯,30,26,0,800,300,100,"217,218","80000,6-8-20",0,0,70,0,10000,0,0,3
746,祖灵宁海长右,33,26,0,800,300,100,"83,84","25-75,20000000-20000-10",0,0,40,0,0,0,0,3
747,混沌宁海长右,33,26,0,800,300,100,"75,84",30000000-20000-10,0,0,60,0,0,0,0,3
748,镇界行龙,221,26,0,800,297,100,"187,212",100-100,0,0,200,0,0,0,0,3
749,赤■仙■,231,26,0,800,297,100,"70,212,220",,0,0,125,0,0,0,0,3
750,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
751,上级羽灵道兵,33,26,0,800,300,100,"4,72","25,10-2",0,0,80,0,10000,0,0,3
752,上级天策道兵,33,26,0,800,300,100,"26,40,194","3000000,2500000,5-5-25",0,0,80,0,10000,0,0,3
753,巴蛇幼仔,33,26,0,800,300,100,"68,94","50,3-7000000",0,0,60,0,10000,0,0,3
754,宁海长右巨兽,33,26,0,800,300,100,84,30000000-20000-15,0,0,60,0,10000,0,0,3
755,赤水蠃鱼,33,26,0,800,300,100,"202,203","50000000-7-50,1200000",0,0,72,0,10000,0,0,3
756,上级贪狼道兵,33,26,0,800,300,100,204,200-1,0,0,80,0,15000,0,0,3
757,往生冥卫,33,26,0,800,300,100,"3,26,205","10,3400000,300-1",0,0,80,0,15000,0,0,3
758,涿光寓鸟,33,26,0,800,300,100,"6,70,107","40,1-200,3",0,0,60,0,7500,0,0,3
759,双生涿光寓鸟,33,26,0,800,300,100,135,0-0-M20&758-2,0,0,60,0,15000,0,0,3
760,碧落冥卫,33,26,0,800,300,100,"3,53,195","20,80,35000000-2",0,0,88,0,15000,0,0,3
761,血滴子,33,26,0,800,300,100,206,10-2-3-10,0,0,120,0,20000,0,0,3
762,玉京仙灵,33,26,0,800,300,100,"147,213","20-1500000,3-3-20-30",0,0,65,0,20000,0,0,3
763,归墟噩梦,33,26,0,800,300,100,"42,54,193","25,2500-150",0,0,80,0,20000,0,0,3
764,林海相柳,33,26,0,800,300,100,"18,78",0.5-500000,0,0,100,0,20000,0,0,3
765,煌叶林海司祭,33,26,0,800,300,100,"26,102,177,214",,0,0,66,0,20000,0,0,3
766,大衍寓鸟,33,26,0,800,300,100,"6,37,107","50,0.1,4",0,0,50,0,12500,0,0,3
767,双生大衍寓鸟,33,26,0,800,300,100,135,0-0-M20&766-2,0,0,60,0,25000,0,0,3
768,神垕骁骑,33,26,0,800,300,100,"13,116,188","2-40,10-15-2000",0,0,70,0,25000,0,0,3
769,南明离火,33,26,0,800,300,100,"17,103,106","1000000,5-5-50,5000000-5",0,0,75,0,25000,0,0,3
770,三生凰儡,33,26,0,800,300,100,"26,159","2500000,7-7-15-5",0,0,86,0,25000,0,0,3
771,拜火少司,206,26,0,800,297,100,"26,106","2400000,15000000-4",0,0,85,0,0,0,0,3
772,天吴图腾,206,26,0,800,297,100,"32,43","90-50000000,40000000-6",0,0,0,0,0,0,0,3
773,九幽玄火,206,26,0,800,300,100,"17,197","1000000,5-5-8-50000000-5",0,0,100,0,0,0,0,3
774,南明离火,206,26,0,800,300,100,"17,103,106","1000000,5-5-50,5000000-5",0,0,100,0,0,0,0,3
775,玄冥图腾,206,26,0,800,300,100,"95,219","25,7-7-1",0,0,50,0,0,0,0,3
776,大焚星君,206,26,0,800,297,100,"17,82","500000,50",0,0,90,0,0,0,0,3
777,神垕图腾,206,26,0,800,297,100,"31,196","20-2-50,7-7-8-70000000",0,0,50,0,0,0,0,3
778,无垢仙灵,206,26,0,800,300,100,"107,213","2,3-3-20-30",0,0,85,0,0,0,0,3
779,拜火大司,206,26,0,800,297,100,"26,106","2800000,18000000-5",0,0,85,0,0,0,0,3
780,姑逢獙獙,206,26,0,800,297,100,"54,190","50,50000000-3-3-10",0,0,30,0,0,0,0,3
781,玄都玉驹,206,26,0,800,297,100,"114,118",20000000-2000,0,0,60,0,0,0,0,3
782,司辰巫士,206,26,0,800,297,100,"42,75,217",25000,0,0,30,0,0,0,0,3
783,天人阿修罗,206,26,0,800,297,100,"36,37,108","7,0.2,3000000-25000000",0,0,100,0,0,0,0,3
784,鑫火帝君,220,26,0,800,297,100,"26,70,184,212",,0,0,100,0,0,0,0,3
785,神垕古皇,220,26,0,800,297,100,"72,107,136,212","5-10,1,9-9-10,30-200",0,0,100,0,0,0,0,3
786,枉死星君,206,26,0,800,297,100,"53,96,177,195","75,0-0.1,7-7-300,50000000-2",0,0,100,0,0,0,0,3
787,神垕骁骑,206,26,0,800,300,100,"13,116,188","2-40,10-15-2000",0,0,70,0,0,0,0,3
788,大衍寓鸟,206,26,0,800,300,100,"6,37,107","50,0.1,4",0,0,110,0,0,0,0,3
789,四世凰儡,206,26,0,800,300,100,"26,159","2500000,7-7-15-5",0,0,86,0,0,0,0,3
790,无间业火道兵,206,26,0,800,297,100,"80,199","1-200,6-50000000&1",0,0,90,0,0,0,0,3
791,玲珑凰儡,206,26,0,800,297,100,"26,43,92","3500000,50000000-8,15",0,0,120,0,0,0,0,3
792,无影的炼,30,3750,0,0,720,320,"70,106,107,108",,0,0,75,0,0,0,0,3
793,夕死者,33,26,0,800,297,100,"3,54,114,192","10,70,100000000-1",0,0,70,0,25000,0,0,3
794,盘瓠氏少年,33,26,0,800,297,100,"72,189,193,221","25-1.5,1,2500-120,25",0,0,130,0,30000,0,0,3
795,西烈诸犍,33,26,0,800,297,100,"14,17,94","50-1000000,3000000,8-180000000",0,0,100,0,30000,0,0,3
796,天虞冰夷,33,26,0,800,297,100,"6,133,155","40,7-7-2000-50,5-5-50000000",0,0,80,0,30000,0,0,3
797,酣巨人豢兵,33,26,0,800,300,100,"40,104","20000000,50-1-30",0,0,100,0,25000,0,0,3
798,玲珑凰儡,33,26,0,800,297,100,"26,43,92","3500000,50000000-8,15",0,0,70,0,30000,0,0,3
799,无间业火道兵,33,26,0,800,297,100,"80,199","1-200,6-50000000&1",0,0,90,0,30000,0,0,3
800,血湮,30,26,0,800,297,100,"31,181,191,222","25-2-50,5-1-1,25,90-15&1",0,0,80,0,0,0,0,3
